"","Chromosome","Start","End","Nclone","Array.24","Array.22","Array.146","Array.62","Array.118","Array.154","Array.112","Array.69","Array.90","Array.99","Array.57","Array.114","Array.5","Array.113","Array.25","Array.102","Array.159","Array.88","Array.50","Array.153","Array.38","Array.104","Array.145","Array.31","Array.135","Array.111","Array.71","Array.47","Array.107","Array.64","Array.30","Array.93"
"2099",17,20959898,21204422,30,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,1,-1,-1,0,0,0
"2100",17,21211558,21386260,15,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,1,-1,-1,0,0,0
"2101",17,21393584,21442476,4,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,1,-1,-1,0,0,0
"2102",17,21627596,22078642,25,-1,0,0,0,0,0,-1,1,2,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2103",17,22129889,22142513,2,-1,0,0,0,0,0,-1,1,2,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2104",17,22315936,22324326,2,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2105",17,22399576,22459548,3,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2106",17,22485675,22508198,2,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2107",17,22560433,22614479,4,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2108",17,22622230,22764692,15,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2109",17,22775124,22788340,3,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2110",17,22798530,22952517,17,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2111",17,22978886,23005210,5,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2112",17,23030260,23591463,42,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2113",17,23604362,23631712,3,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2114",17,23641542,23815398,34,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2115",17,23820330,24085005,47,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2116",17,24093273,24104500,3,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2117",17,24108428,24223451,15,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2118",17,24231923,24249384,4,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2119",17,24253086,24258741,2,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2120",17,24265896,24395518,17,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2121",17,24404020,24439755,7,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2122",17,24446821,24694533,28,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2123",17,24708419,24915412,25,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2124",17,24920439,24966191,12,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2125",17,24974517,25131411,17,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2126",17,25145468,25170458,4,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2127",17,25179301,25520058,42,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2128",17,25537018,25610913,9,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2129",17,25637986,25806515,26,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2130",17,25816140,25841839,4,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2131",17,25854264,25898780,6,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2132",17,25904202,25950168,5,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2133",17,25965192,26220704,19,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2134",17,26229215,26272399,7,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2135",17,26277897,26409508,17,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2136",17,26424460,26602264,18,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2137",17,26617118,26763588,21,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0
"2138",17,26776780,26934810,26,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0
"2139",17,26937665,27268863,29,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2140",17,27277260,27351012,7,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2141",17,27364248,27450834,5,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2142",17,27463558,27702851,28,-1,0,0,1,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2143",17,27707501,27725649,4,-1,0,0,1,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,1,0
"2144",17,27758021,27820895,7,-1,0,0,1,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2145",17,27825845,28263118,50,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2146",17,28278626,28550069,33,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2147",17,28561477,28584812,3,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2148",17,28592613,28797008,25,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2149",17,28802490,28903337,12,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2150",17,28911341,29088941,20,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2151",17,29103472,29392501,30,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2152",17,29404250,29421633,3,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2153",17,29432404,29684217,28,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2154",17,29697205,29855844,11,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2155",17,29882787,30323137,31,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2156",17,30330617,30480991,21,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2157",17,30490486,30520567,5,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2158",17,30532205,30922368,41,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2159",17,30926421,30953397,6,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2160",17,30969234,31172667,27,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2161",17,31182810,31330891,23,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2162",17,31334408,31456645,22,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2163",17,31461588,31504564,5,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2164",17,31889297,31959669,12,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2165",17,31965989,32176678,17,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2166",17,32221174,32383368,11,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2167",17,32387558,32487357,12,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2168",17,32493219,32550413,6,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2169",17,32563736,32871918,34,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2170",17,32878910,32954357,9,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2171",17,32966528,33198713,28,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2172",17,33210231,33283282,4,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2173",17,33315580,33322972,2,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2174",17,33708879,33836794,14,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,1,0,0,-1,0,0,0
"2175",17,33846724,33937937,8,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0
"2176",17,33949805,34125663,17,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2177",17,34130896,34211434,16,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2178",17,34217158,34260921,8,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2179",17,34268102,34553000,30,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2180",17,34563052,34654837,16,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2181",17,34663603,34850363,21,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2182",17,34863487,34894235,4,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2183",17,34900309,34977994,7,-1,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2184",17,34989300,35067992,13,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2185",17,35076296,35282086,29,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,1,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2186",17,35286565,35336158,8,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2187",17,35344057,35385941,9,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2188",17,35391450,35427554,7,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2189",17,35444422,35463146,4,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2190",17,35468181,35478001,2,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0
"2191",17,35486136,35544912,10,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2192",17,35559756,35641086,11,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2193",17,35651425,35690636,6,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2194",17,35696930,35849697,24,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2195",17,35854781,35986154,20,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2196",17,35991941,36074566,12,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2197",17,36083031,36242899,27,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2198",17,36250672,36351895,16,0,0,0,1,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2199",17,36541969,36673853,21,0,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2200",17,36686013,36857537,30,0,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2201",17,36861607,37014754,31,0,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2202",17,37019956,37046097,5,0,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2203",17,37055494,37151062,16,0,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2204",17,37158903,37306855,24,0,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2205",17,37314955,37412772,14,0,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2206",17,37416931,38029088,90,0,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2207",17,38035466,38070950,5,1,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2208",17,38077519,38710043,88,1,0,0,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2209",17,38784700,39114890,35,1,0,0,1,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2210",17,39139634,39275931,20,1,0,0,1,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2211",17,39280577,40847517,203,1,0,0,1,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2212",17,40859120,40926154,6,1,0,0,1,0,1,-1,1,1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2213",17,41011530,41041674,3,1,0,0,1,0,1,-1,1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2214",17,41062669,41447005,37,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2215",17,41458670,41494331,6,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2216",17,41527705,41566540,6,1,0,0,0,-1,0,-1,1,-1,0,0,-1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,-1,-1
"2217",17,41577520,41644979,7,0,0,0,0,-1,0,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
"2218",17,41700762,41706870,2,0,0,0,0,-1,0,-1,1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
"2219",17,41983407,42049540,2,0,0,0,1,0,2,-1,1,-1,0,0,-1,0,1,1,0,1,1,0,-1,-1,0,0,-1,0,0,1,1,0,1,2,0
"2220",17,42161364,42296514,18,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2221",17,42301553,42639030,37,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2222",17,42648686,42873571,24,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2223",17,42975134,43019545,4,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2224",17,43036086,43085236,7,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2225",17,43100477,43148025,7,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2226",17,43153310,43384340,35,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2227",17,43389085,43525899,25,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0
"2228",17,43530214,43567365,8,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2229",17,43574909,43655795,9,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2230",17,43675198,43786656,12,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2231",17,43792395,43799543,2,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2232",17,43810166,43930335,11,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2233",17,43946120,44019176,16,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2234",17,44023841,44158872,22,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2235",17,44164275,44347462,23,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2236",17,44353478,44399197,7,1,0,0,2,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2237",17,44406671,44498210,11,1,0,0,2,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2238",17,44518926,44626492,9,1,0,0,2,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
"2239",17,44632651,44707913,15,1,0,0,2,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
"2240",17,44721402,44847723,15,1,0,0,2,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
"2241",17,44860354,45025420,16,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2242",17,45031235,45116870,11,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2243",17,45127114,45186170,7,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2244",17,45197191,45278938,10,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2245",17,45285715,45505568,23,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2246",17,45521020,45876378,51,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2247",17,45882425,45949667,13,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2248",17,45954673,46028196,13,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2249",17,46043118,46102034,9,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2250",17,46112158,46260128,20,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2251",17,46267891,46381045,11,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"2252",17,46391449,46592316,23,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2253",17,46599943,46826921,24,1,0,0,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
